customer_id,n_orders,n_promo,n_codes,total_discount,promo_rate,priority,max_single_discount,pct_from_max_single_order,single_order_driven,if_score_percentile,vae_rank_pct,lof_score_percentile
244b578b9654424e,16,15,8,725000.0,0.9375,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",213000.0,0.2937931034482758,False,0.008078501036247515,0.02846737106348829,0.14299758456591347
2549abee70308079,35,32,11,956000.0,0.9142857142857144,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0523012552301255,False,0.0009865213519572103,0.05295893533426843,0.23040131871498448
2610752ad3d5f94e,36,31,5,802000.0,0.8611111111111112,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0623441396508728,False,0.00027549437522791156,0.012025729574264066,0.19788840991734025
26de927c2fb38b37,40,39,24,852000.0,0.975,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0586854460093896,False,0.00019204587152817074,0.04143846930295347,0.4133501602096958
286a08606fcf8b77,16,13,9,695000.0,0.8125,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",312000.0,0.4489208633093525,False,0.0049417518012873935,0.012172050238285492,0.07082263077695129
287dd4428a94936b,27,26,7,838000.0,0.9629629629629628,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0596658711217183,False,0.0003772329619303354,0.031885330324614714,0.017372149461985776
28cc8ae72986ad27,22,21,4,1045000.0,0.9545454545454546,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",94000.0,0.0899521531100478,False,0.005455017255550183,0.035191262827349634,0.01847069757233442
28cce8a5ff46f765,24,21,3,688000.0,0.875,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0726744186046511,False,0.008718653941341418,0.04051139072075505,0.15654482041996318
28fc3a5e99d9472d,18,16,10,1124000.0,0.8888888888888888,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",160000.0,0.1423487544483986,False,0.006874784948633445,0.03004374759228201,0.05089101282477757
2a960e72f4e8a6ab,39,32,14,723000.0,0.8205128205128205,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",43000.0,0.0594744121715076,False,0.0006024296089008689,0.015823208057696103,0.13125192188762802
2ae3a3f1742e7a00,46,41,4,837000.0,0.8913043478260869,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",40000.0,0.04778972520908,False,0.00012231493008044207,0.011067786476998465,0.04797831710660032
2b050daf507bd7ba,23,23,5,750000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0666666666666666,False,0.012854498960323094,0.030399261080646722,0.1130852969452132
2b2cfbb490de9dc6,34,28,18,817000.0,0.8235294117647058,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",134000.0,0.1640146878824969,False,5.487024900804878e-05,0.01093404024504141,0.015441402575015062
2c245786220e3cea,13,13,9,1058000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",228000.0,0.2155009451795841,False,0.0006035727390885366,0.005400147006542122,0.010990053624237104
2c4ba604af69d927,49,46,16,1399000.0,0.9387755102040816,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",947000.0,0.6769120800571837,True,5.715650938338415e-06,0.0044056237432712475,0.010080121994853627
2c98c2fd2aae189e,26,26,22,689000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",30000.0,0.0435413642960812,False,0.005433297781984497,0.034498525933623014,0.01851527964965346
2cae8306d7946968,47,41,5,742000.0,0.8723404255319149,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0673854447439353,False,0.00020347717340484756,0.005427582131046105,0.11011887410821557
2d5b32a4ba303566,8,8,2,1016000.0,1.0,Rất cao - nghi tái sử dụng 1 mã / lỗi hệ thống,423000.0,0.4163385826771653,False,0.013223730010939756,0.024270940144560216,0.014321134991100732
2d9edea3207d3a8f,31,29,4,1069000.0,0.935483870967742,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0467726847521047,False,0.0007590384446113414,0.007921892200537073,0.053740836382633106
2debbd93f59abd47,30,29,21,822000.0,0.9666666666666668,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",100000.0,0.121654501216545,False,0.0003155039317962805,0.03929967272182722,0.015598011410725534
2e78fcee0dc0be1d,43,38,7,1022000.0,0.8837209302325582,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0489236790606653,False,0.00021605160546919207,0.04166366594992399,0.20607665145160386
